postbox_osm_id,postbox_lat,postbox_lon,postbox_tags,mapillary_image_id,image_path,image_lat,image_lon,compass_angle,captured_at_epoch_ms,bearing_diff_deg
node/258411392,52.4790664,13.3204987,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-08-27"", ""collection_times"": ""Mo-Fr 17:00; Sa 16:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Blissestr. 67, 10713 Berlin""}",1613067085569766,images_filtered/postbox_node_258411392_img_1613067085569766.jpg,52.478877777778,13.320919444444,281,1608896982000,25.4
node/258411392,52.4790664,13.3204987,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-08-27"", ""collection_times"": ""Mo-Fr 17:00; Sa 16:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Blissestr. 67, 10713 Berlin""}",1103125026839492,images_filtered/postbox_node_258411392_img_1103125026839492.jpg,52.478797222222,13.320391666667,5,1474823467000,8.6
node/263704560,52.5103729,13.513159,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:30, Sa 11:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Alt-Friedrichsfelde 103, 10315 Berlin""}",1189903548869950,images_filtered/postbox_node_263704560_img_1189903548869950.jpg,52.5102941,13.5133697,0,1720164534500,58.4
node/261737542,52.5246906,13.3277382,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-10-15"", ""collection_times"": ""Mo-Fr 17:00; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Beusselstr. 1, 10553 Berlin""}",1023350145392432,images_filtered/postbox_node_261737542_img_1023350145392432.jpg,52.5245606,13.3274528,23.49,1702722930000,29.7
node/266087601,52.4871334,13.357036,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 18:00; Sa 14:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hauptstr. 17, 10827 Berlin""}",1091316434696020,images_filtered/postbox_node_266087601_img_1091316434696020.jpg,52.486966666667,13.357097222222,300,1585399979000,47.4
node/266087601,52.4871334,13.357036,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 18:00; Sa 14:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hauptstr. 17, 10827 Berlin""}",1023364076134086,images_filtered/postbox_node_266087601_img_1023364076134086.jpg,52.4873425,13.3572591,209.569,1720970197000,3.4
node/266087601,52.4871334,13.357036,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 18:00; Sa 14:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hauptstr. 17, 10827 Berlin""}",1043638174428807,images_filtered/postbox_node_266087601_img_1043638174428807.jpg,52.486974299972,13.3570107,0,1723211000000,5.5
node/266629544,52.5139512,13.6121488,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:45; Sa 14:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hönower Str. 102. 12623 Berlin""}",1033593057215734,images_filtered/postbox_node_266629544_img_1033593057215734.jpg,52.513990667698,13.611879833055,146.25447546618,1618650848683,42.7
node/267079788,52.4588034,13.525511,"{""amenity"": ""post_box"", ""check_date"": ""2025-03-25"", ""collection_times"": ""Sa 13:15; Mo-Fr 16:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""postal_code"": ""12459"", ""ref"": ""Wilhelminenhofstr. 76-77, 12459 Berlin""}",157017916355177,images_filtered/postbox_node_267079788_img_157017916355177.jpg,52.459042843383,13.52532666456,122.6690294808,1441565181003,32.2
node/267840696,52.4904885,13.4486485,"{""amenity"": ""post_box"", ""check_date"": ""2024-12-13"", ""collection_times"": ""Mo-Fr 15:00,17:00; Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""postal_code"": ""12435"", ""ref"": ""Bouchéstraße 20-21, 12435 Berlin"", ""support"": ""pole""}",1111515787458722,images_filtered/postbox_node_267840696_img_1111515787458722.jpg,52.490442810908,13.449002892174,278.51703603834,1748879091156,3.4
