postbox_osm_id,postbox_lat,postbox_lon,postbox_tags,mapillary_image_id,image_path,image_lat,image_lon,compass_angle,captured_at_epoch_ms,bearing_diff_deg
node/311083553,52.496562,13.299985,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2024-09-14"", ""collection_times"": ""Mo-Fr 12:15,15:45,17:45, Sa 16:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""postal_code"": ""10709"", ""ref"": ""Nestorstr. 50-51, 10709 Berlin""}",118649186899557,images_filtered/postbox_node_311083553_img_118649186899557.jpg,52.49652214385,13.299943162645,361.93811035156,1397635759000,30.6
node/311553543,52.5544817,13.3658701,"{""amenity"": ""post_box"", ""check_date"": ""2025-04-04"", ""check_date:collection_times"": ""2023-11-17"", ""collection_times"": ""Mo-Fr 15:00; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Reinickendorfer Str. 61, 13347 Berlin""}",1158729587923420,images_filtered/postbox_node_311553543_img_1158729587923420.jpg,52.554325,13.36625,357,1469802217000,52.8
node/311767298,52.4046843,13.3822918,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:15;Sa 13:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Motzener Str./Nunsdorfer Ring, 12277 Berlin""}",1347889499939277,images_filtered/postbox_node_311767298_img_1347889499939277.jpg,52.40467,13.382128,72.919162273407,1707204946585,8.9
node/312602741,52.4984932,13.2964323,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2024-07-06"", ""collection_times"": ""Mo-Fr 12:15,15:15,16:15,17:15,21:45; Sa 16:15; Su 21:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Joachim-Friedrich-Str. 17, 10711 Berlin""}",4058243990922877,images_filtered/postbox_node_312602741_img_4058243990922877.jpg,52.498615910348,13.296218449262,178.3884425614,1619875888986,45.1
node/312604075,52.5019941,13.3008793,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2024-07-06"", ""collection_times"": ""Mo-Fr 12:15,15:15,17:45, Sa 16:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Sybelstr. 24, 10629 Berlin""}",1175670232882695,images_filtered/postbox_node_312604075_img_1175670232882695.jpg,52.501749275301,13.300664545981,6.39449824833,1601208051426,21.7
node/313235191,52.4288842,13.3175847,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-06-06"", ""collection_times"": ""Mo-Fr 16:30; Sa 12:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Ostpreußendamm/Schillerstr., 12207 Berlin""}",1166567943804468,images_filtered/postbox_node_313235191_img_1166567943804468.jpg,52.429099003833,13.317638318998,171.70287344611,1587042205299,17.0
node/314024251,52.5018392,13.310307,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-04-25"", ""collection_times"": ""Mo-Fr 16:15; Sa 16:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Giesebrechtstr. 15, 10629 Berlin""}",211771837181532,images_filtered/postbox_node_314024251_img_211771837181532.jpg,52.501715364112,13.310399147689,326.97631835938,1550750379838,8.7
node/314761437,52.4277131,13.3238839,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:30; Sa 13:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Morgensternstr. 2-3, 12207 Berlin""}",1204539404660191,images_filtered/postbox_node_314761437_img_1204539404660191.jpg,52.427588,13.323919,319,1768810073096,31.3
node/315809721,52.4890532,13.3460825,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-04-10"", ""collection_times"": ""Mo-Fr 17:00; Sa 16:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Grunewaldstr. 67, 10823 Berlin""}",10040820992614722,images_filtered/postbox_node_315809721_img_10040820992614722.jpg,52.489246776837,13.346132885897,203.78359352151,1745741295158,14.8
node/317183780,52.454845,13.3272305,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 14:00,16:15, Sa 13:00"", ""mapillary"": ""337593487706769"", ""obstacle:parking"": ""yes"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""lamp"", ""ref"": ""Albrechtstr. 115, 12167 Berlin"", ""support"": ""pole""}",1045756483638625,images_filtered/postbox_node_317183780_img_1045756483638625.jpg,52.454652777778,13.327661111111,268,1718463173661,38.2
node/316534138,52.4980838,13.2976214,"{""access"": ""yes"", ""addr:floor"": ""0"", ""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:45; Sa 16:00; Su 09:00"", ""covered"": ""no"", ""indoor"": ""no"", ""level"": ""0"", ""material"": ""steel"", ""name"": ""Kurfürstendamm 142, 10709 Berlin"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""pillar"", ""source"": ""survey"", ""support"": ""ground""}",1188254139794404,images_filtered/postbox_node_316534138_img_1188254139794404.jpg,52.4983007,13.2979491,257,1772012307010,34.4
