osm_id,lat,lon,tags
node/391798649,52.5323249,13.3415141,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:15, Sa 12:00, Su 09:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Birkenstr. 31, 10551 Berlin"", ""wheelchair"": ""yes""}"
node/403749796,52.4996191,13.5790341,"{""amenity"": ""post_box"", ""check_date"": ""2025-12-20"", ""check_date:collection_times"": ""2025-12-20"", ""collection_times"": ""Mo-Fr 17:15; Sa 14:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""postal_code"": ""12621"", ""ref"": ""Chemnitzer Str./Archardstr., 12621 Berlin"", ""support"": ""pole""}"
node/409106799,52.5031301,13.4987564,"{""amenity"": ""post_box"", ""check_date"": ""2025-03-24"", ""check_date:collection_times"": ""2025-03-24"", ""collection_times"": ""Mo-Fr 16:45; Sa 12:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Marie-Curie-Allee 91, 10315 Berlin""}"
node/408561048,52.5079307,13.455128,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-02-24"", ""collection_times"": ""Mo-Fr 17:15; Sa 12:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Revaler Str. 14, 10245 Berlin""}"
node/409722795,52.4969803,13.5062105,"{""access"": ""yes"", ""addr:floor"": ""0"", ""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-07-29"", ""collection_times"": ""Mo-Fr 16:30; Sa 11:00"", ""colour"": ""yellow"", ""covered"": ""no"", ""indoor"": ""no"", ""level"": ""0"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""pillar"", ""ref"": ""Sewanstr. 124, 10319 Berlin"", ""source"": ""survey"", ""support"": ""ground""}"
node/401146202,52.6023749,13.4021937,"{""amenity"": ""post_box"", ""brand"": ""Deutsche Post"", ""check_date"": ""2022-01-07"", ""collection_times"": ""Mo-Fr 13:30, Sa 12:00"", ""drive_through"": ""no"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Dietzgenstr. 194, 13158 Berlin""}"
node/409925335,52.5066977,13.5527302,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-06-16"", ""collection_times"": ""Mo-Fr 15:15; Sa 13:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Grabensprung 29, 12683 Berlin""}"
node/409744481,52.4941859,13.4253417,"{""amenity"": ""post_box"", ""check_date"": ""2026-07-07"", ""check_date:collection_times"": ""2026-07-07"", ""collection_times"": ""Mo-Fr 13:30,16:45; Sa 13:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""postal_code"": ""12047"", ""ref"": ""Hobrechtstr./Maybachufer, 12047 Berlin"", ""support"": ""pole""}"
node/410468539,52.5501238,13.5788957,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:45, 16:30; Sa 14:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Brodowiner Ring 8, 12679 Berlin""}"
node/410744394,52.5109788,13.5159142,"{""amenity"": ""post_box"", ""check_date"": ""2026-02-26"", ""check_date:collection_times"": ""2026-02-26"", ""collection_times"": ""Mo-Fr 17:30; Sa 11:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Rosefelder Ring 48, 10315 Berlin""}"
node/416010896,52.5263608,13.3456037,"{""amenity"": ""post_box"", ""check_date"": ""2025-02-27"", ""collection_times"": ""Mo-Fr 15:00; Sa 12:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""lamp"", ""ref"": ""Turmstraße 23, 10559 Berlin"", ""wheelchair"": ""yes""}"
node/416011052,52.5274032,13.3305915,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:15; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Waldstr. 1, 10551 Berlin""}"
node/416573172,52.5970387,13.3647122,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 13:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Wilhelmsruher Damm 81, 13439 Berlin""}"
node/413925180,52.5521597,13.4859061,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:00,20:15; Sa 11:15; Su 20:15"", ""mapillary"": ""792838888032652"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""pillar"", ""ref"": ""Suermondtstr. 2, 13053 Berlin""}"
node/417128215,52.4313191,13.1926998,"{""amenity"": ""post_box"", ""check_date"": ""2026-07-15"", ""collection_times"": ""Mo-Fr 13:00,18:00, Sa 12:00"", ""direction"": ""185"", ""note:collection_times"": ""Kein Schild mehr vorhanden, Stand 15. Juli 2026"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Borussenstr. (S-Bahnhof), 14129 Berlin)"", ""support"": ""poles""}"
node/418085351,52.529262,13.3629936,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-05-12"", ""collection_times"": ""Mo-Fr 17:15; Sa 12:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""lamp"", ""ref"": ""Lehrter Str. 64, 10557 Berlin""}"
node/418084016,52.5268235,13.3642022,"{""amenity"": ""post_box"", ""check_date"": ""2025-04-08"", ""check_date:collection_times"": ""2025-04-08"", ""collection_times"": ""Mo-Fr 17:00, Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""lamp"", ""ref"": ""Lehrter Str. 67, 10557 Berlin""}"
node/420091035,52.4440483,13.3007973,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:15; Sa 13:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Viktoriaplatz/Gardeschützenweg, 12203 Berlin""}"
node/419545761,52.5550711,13.3759349,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2024-10-11"", ""collection_times"": ""Mo-Fr 15:00; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Schwedenstr. 3a, 13357 Berlin""}"
node/426844523,52.6398851,13.5098182,"{""amenity"": ""post_box"", ""collection_times"": ""Sa 11:00; Mo-Fr 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Zepernicker Str. 1, 13125 Berlin""}"
node/430643793,52.6098361,13.2483695,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:00; Sa 13:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Keilerstr. 1-19, 13503 Berlin""}"
node/430545896,52.4672857,13.3666791,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:30,18:00,20:00,23:30; Sa 15:00; Su 11:00,23:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Eresburgstr. 21, 12103 Berlin""}"
node/435105031,52.4208834,13.2042751,"{""amenity"": ""post_box"", ""check_date"": ""2025-11-10"", ""check_date:collection_times"": ""2025-11-10"", ""collection_times"": ""Mo-Fr 16:00; Sa 14:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Quantzstraße/Barnhelmstraße, 14129 Berlin""}"
node/430943705,52.4341919,13.2010711,"{""amenity"": ""post_box"", ""check_date"": ""2022-04-03"", ""collection_times"": ""Mo-Fr 17:00; Sa 11:30"", ""note"": ""Standort: Altvaterstr./Spanische Allee"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Altvaterstr. 35, 14129 Berlin""}"
node/440069392,52.4668995,13.4838759,"{""amenity"": ""post_box"", ""check_date"": ""2025-01-07"", ""check_date:collection_times"": ""2025-01-07"", ""collection_times"": ""Mo-Fr 17:30; Sa 14:30"", ""note"": ""Hier stehen tatsächlich zwei identische Briefkästen nebeneinander."", ""obstacle:parking"": ""yes"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""1"", ""post_box:type"": ""pillar"", ""postal_code"": ""12437"", ""ref"": ""Rinkartstr. 5-9, 12437 Berlin"", ""support"": ""ground""}"
node/417035629,52.600186,13.3785732,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 14:00; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Schönhauser Str. 157b, 13158 Berlin""}"
node/443604537,52.487446,13.3946568,"{""amenity"": ""post_box"", ""check_date"": ""2026-02-21"", ""check_date:collection_times"": ""2026-02-21"", ""collection_times"": ""Mo-Fr 15:45; Sa 14:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""postal_code"": ""10965"", ""ref"": ""Willibald-Alexis-Str. 6, 10965 Berlin"", ""support"": ""pole""}"
node/444000789,52.5112753,13.3043557,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-03-25"", ""collection_times"": ""Mo-Fr 17:15; Sa 16:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""postal_code"": ""10627"", ""ref"": ""Bismarckstr. 79, 10627 Berlin""}"
node/444616441,52.4189112,13.3179838,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-05-12"", ""collection_times"": ""Mo-Fr 15:45; Sa 13:30"", ""note"": ""Falsche Schreibweise Straßenname am Briefkasten"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Blanckertzweg/Hildburghauser Str., 12209 Berlin""}"
node/444000792,52.5113373,13.3001573,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-03-29"", ""collection_times"": ""Mo-Fr 17:00; Sa 16:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Bismarckstr. 61, 10627 Berlin""}"
node/445817813,52.4897484,13.2713765,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2023-07-30"", ""collection_times"": ""Mo-Fr 16:00; Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Baraschstr./Gneisstr., 14193 Berlin""}"
node/445775139,52.532795,13.4819902,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-08-26"", ""collection_times"": ""Mo-Fr 16:45; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Landsberger Allee 218, 10369 Berlin""}"
node/446036292,52.4175477,13.4090943,"{""amenity"": ""post_box"", ""check_date"": ""2021-05-26"", ""collection_times"": ""Mo-Fr 16:30; Sa 13:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""1"", ""post_box:type"": ""pillar"", ""postal_code"": ""12349"", ""ref"": ""Muschelkalkweg 15, 12349 Berlin"", ""support"": ""ground""}"
node/445825733,52.4899043,13.3152724,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2024-07-28"", ""collection_times"": ""Mo-Fr 15:30,17:45,21:30; Sa 16:45; Su 21:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Fehrbelliner Platz 2, 10707 Berlin""}"
node/446760656,52.4889653,13.3979352,"{""amenity"": ""post_box"", ""check_date"": ""2022-08-27"", ""collection_times"": ""Mo-Fr 14:15,16:00,17:30,18:15,21:45; Sa 14:30; Su 09:00,21:45"", ""colour"": ""yellow"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""ref"": ""Bergmannstr. 72, 10961 Berlin"", ""support"": ""pole""}"
node/447436583,52.5230706,13.3221015,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-09-14"", ""collection_times"": ""Mo-Fr 17:00; Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""postal_code"": ""10587"", ""ref"": ""Pascalstr. 11, 10587 Berlin"", ""source"": ""survey""}"
node/447904724,52.4388419,13.2061719,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:00; Sa 11:30"", ""last_checked"": ""2016-06-07"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Marinesteig 13, 14129 Berlin""}"
node/446938452,52.465669,13.3860744,"{""amenity"": ""post_box"", ""check_date"": ""2025-12-21"", ""collection_times"": ""Mo-Fr 14:00-16:30; Sa 14:15; Su,PH off"", ""colour"": ""yellow"", ""drive_through"": ""no"", ""material"": ""metal"", ""note"": ""Zwei Briefkästen mit gleichen Eigenschaften nebeneinander"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""postal_code"": ""12099"", ""ref"": ""Alt-Tempelhof/Tempelhofer Damm, 12099 Berlin"", ""support"": ""pole""}"
node/447963306,52.5620458,13.2061306,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2023-12-16"", ""collection_times"": ""Mo-Fr 14:00,17:30,21:15, Sa 13:00, Su 21:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Cautiusstr. 42, 13587 Berlin"", ""toilets:wheelchair"": ""no"", ""wheelchair"": ""yes""}"
node/447974143,52.4604025,13.4353573,"{""amenity"": ""post_box"", ""check_date"": ""2020-11-22"", ""check_date:collection_times"": ""2024-02-26"", ""collection_times"": ""Mo-Fr 17:00; Sa 15:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""postal_code"": ""12347"", ""ref"": ""Britzer Damm/Jahnstr., 12347 Berlin"", ""support"": ""pole""}"
node/449223185,52.4475829,13.6406468,"{""access"": ""yes"", ""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:30; Sa 13:15"", ""indoor"": ""no"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Müggelseedamm (Seehotel), 12587 Berlin""}"
node/448603852,52.5008589,13.4408921,"{""amenity"": ""post_box"", ""check_date"": ""2025-05-14"", ""check_date:collection_times"": ""2023-11-24"", ""collection_times"": ""Mo-Fr 15:30,17:15; Sa 14:00"", ""colour"": ""yellow"", ""drive_through"": ""no"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""postal_code"": ""10997"", ""ref"": ""Skalitzer Str. 74, 10997 Berlin"", ""support"": ""pole""}"
node/449930439,52.4893512,13.4264689,"{""amenity"": ""post_box"", ""check_date"": ""2026-07-08"", ""check_date:collection_times"": ""2026-07-08"", ""collection_times"": ""Mo-Fr 16:45; Sa 13:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""1"", ""post_box:type"": ""pillar"", ""postal_code"": ""12047"", ""ref"": ""Hobrechtstr. 66, 12047 Berlin"", ""support"": ""ground""}"
node/450005270,52.5367856,13.270559,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 11:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Nonnendammallee 91, 13629 Berlin""}"
node/450689799,52.4426453,13.2404764,"{""amenity"": ""post_box"", ""brand"": ""Deutsche Post"", ""brand:wikidata"": ""Q5266289"", ""check_date"": ""2025-03-28"", ""check_date:collection_times"": ""2024-07-17"", ""collection_times"": ""Mo-Fr 17:00,21:30; Sa 13:45; Su 21:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""postal_code"": ""14163"", ""ref"": ""Argentinische Allee 47, 14163 Berlin""}"
node/452634986,52.423088,13.4838121,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:30; Sa 13:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Zwickauer Damm (U-Bahnhof), 12357 Berlin""}"
node/453218050,52.4660862,13.4707561,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-07-05"", ""collection_times"": ""Mo-Fr 14:00,16:30; Sa 14:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Sonnenallee/Jupiterstr., 12057 Berlin""}"
node/452647853,52.4506212,13.2702272,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:45; Sa 13:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Clayallee 223, 14195 Berlin"", ""wheelchair"": ""yes""}"
node/448814547,52.513046,13.4121512,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2024-04-03"", ""collection_times"": ""Mo-Fr 13:15,15:45,17:45; Sa 14:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Wallstr. 61-65, 10179 Berlin""}"
node/454640334,52.4623351,13.5137819,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:00; Sa 11:00"", ""indoor"": ""yes"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Edisonstr. 63, 12459 Berlin""}"
node/456411677,52.4391896,13.4599393,"{""amenity"": ""post_box"", ""check_date"": ""2024-04-29"", ""check_date:collection_times"": ""2023-09-25"", ""collection_times"": ""Mo-Fr 16:15; Sa 13:15"", ""colour"": ""yellow"", ""drive_through"": ""no"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""ref"": ""Rudower Str. 52, 12351 Berlin"", ""support"": ""pole""}"
node/457823658,52.4573478,13.4482244,"{""amenity"": ""post_box"", ""check_date"": ""2025-08-25"", ""check_date:collection_times"": ""2025-08-25"", ""collection_times"": ""Mo-Fr 17:00; Sa 15:15"", ""colour"": ""yellow"", ""drive_through"": ""no"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""postal_code"": ""12347"", ""ref"": ""Franz-Körner-Str./Buschkrugallee, 12347 Berlin"", ""support"": ""pole""}"
node/458138647,52.5210863,13.4466642,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2023-11-19"", ""collection_times"": ""Mo-Fr 15:15,17:45; Sa 14:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Richard-Sorge-Str. 69, 10249 Berlin""}"
node/461959551,52.4315445,13.5389257,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 14:00,16:00, Sa 12:00"", ""collection_times:signed"": ""no"", ""drive_through"": ""no"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Am Studio/Ernst-Augustin-Str., 12489 Berlin""}"
node/467292073,52.6350676,13.4994099,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:30; Sa 11:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""1"", ""post_box:type"": ""pillar"", ""ref"": ""Karowerstr. 1, 13125 Berlin""}"
node/464929538,52.5384935,13.4094948,"{""amenity"": ""post_box"", ""check_date"": ""2025-08-30"", ""check_date:collection_times"": ""2025-08-30"", ""collection_times"": ""Mo-Fr 17:30; Sa 12:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""postal_code"": ""10119"", ""ref"": ""Kastanienallee 17-18, 10119 Berlin"", ""source"": ""survey""}"
node/472472552,52.4389384,13.4103134,"{""amenity"": ""post_box"", ""check_date"": ""2025-11-02"", ""check_date:collection_times"": ""2025-11-02"", ""collection_times"": ""Mo-Fr 15:00,16:30; Sa 14:30"", ""colour"": ""yellow"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""ref"": ""Britzer Str./Rotkopfweg, 12109 Berlin"", ""support"": ""pole""}"
node/473492092,52.4843717,13.6029891,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2021-07-20"", ""collection_times"": ""Mo-Fr 16:30, Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hultschiner Damm / Rüstern Allee, 12623 Berlin""}"
node/473428732,52.3991977,13.5537583,"{""amenity"": ""post_box"", ""brand"": ""Deutsche Post"", ""collection_times"": ""Mo-Fr 16:45; Sa 12:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""postal_code"": ""12526"", ""ref"": ""Dorfplatz 2, 12526 Berlin""}"
node/473493863,52.4098696,13.5271187,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:15; Sa 12:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Schönefelder Chaussee/Gerosteig, 12524 Berlin""}"
node/476654004,52.4461458,13.593506,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 12:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Salvador-Allende-Str. 91, 12559 Berlin""}"
node/477568619,52.4536932,13.5751184,"{""amenity"": ""post_box"", ""collection_times"": ""Sa 12:45; Mo-Fr 16:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Bahnhofstr./Annenallee, 12555 Berlin""}"
node/478463389,52.4307363,13.5330508,"{""amenity"": ""post_box"", ""brand"": ""Deutsche Post"", ""collection_times"": ""Mo-Fr 16:15; Sa 13:00"", ""colour"": ""yellow"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""pillar"", ""ref"": ""Rudower Chaussee 19, 12489 Berlin""}"
node/478463388,52.4327881,13.5356735,"{""amenity"": ""post_box"", ""check_date"": ""2025-05-23"", ""check_date:collection_times"": ""2025-05-23"", ""collection_times"": ""Mo-Fr 16:00; Sa 12:00"", ""colour"": ""yellow"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""1"", ""post_box:type"": ""pillar"", ""ref"": ""Rudower Chaussee 12, 12489 Berlin""}"
node/479040142,52.4181052,13.5412469,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:30; Sa 13:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Normannenstr. 7, 12524 Berlin""}"
node/480101814,52.4552942,13.5796809,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:15; Sa 13:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Mandrellaplatz/Gericht, 12555 Berlin""}"
node/485950626,52.5031323,13.5079413,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:45; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Rummelsburger Straße 30, 10315 Berlin""}"
node/487063313,52.4983114,13.3348341,"{""amenity"": ""post_box"", ""check_date"": ""2024-07-17"", ""check_date:collection_times"": ""2024-07-17"", ""collection_times"": ""Mo-Fr 15:45,17:15; Sa 16:15"", ""note"": ""zwei Briefkästen nebeneinander"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""ref"": ""Geisbergstr. 20, 10777 Berlin"", ""support"": ""pole""}"
node/489300153,52.6412843,13.2864734,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:00; Sa 13:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Gollanczstr. 49, 13465 Berlin""}"
